27,563592088793511543748932399333045722700566932441,1106346604216847577892966827120229439316892151412
28,1246925572535521651292125575646663639870415942495,383825851226778124524195554280613475784792613064
29,904902385367287796793180494892993204540297122316,132553737485580931154955440704067312190429433303
30,1010847962375824731818374658791256278788365268468,354911034157716337123889163793993810721298355840
31,1051157843342746544864499205840361482513842047267,27131598984705199833801258276909058222449526788
32,91066685135436041076536561365746002732759559818,121229565955014273287868526710663669242462084235
33,1094142904522151923970178313756712209786717406631,311314716436391591510434230224330973841915089279
34,629867301108181122182263580820590341740063561200,1429006731591240787395401126210779013942370324054
35,1188027415296847987579485298147656465974007787060,759748426864894256742509320385378618499960612969
36,1021481616498433077768587046858905014672756660145,261243291470588073107945988158785464748490856041
37,1351252782861816796828140784326433750356685931878,782699364528114781300461965304533766224572351760
38,1349761680187356168385857597471652906219200185746,574296316802684312326186790833249821521570424402
39,932650846206111340013456826667204779203280485789,90986031667348214840359755252834398858611909096
40,1403036504603853974676615346231440961492498248632,1268222775965103461198166183252014306061625762820
41,1366026160794730157119755957091985092574061019810,298963776546686588919227148577130047635158810491
42,1238515395676985561448831762879334257746673776131,618830133813683288558780075354270307895877296026
43,299937539840161415392050810751245141596180744593,634141376570462749908899774340728989170355649612
44,495445516272635777308614233920586737469934813857,614739578193508683380679618146035215859395603226
45,646401515316699769385640349084115663457346221507,981315418374267951762259358893836828318656626242
46,422632854756073794103861854742297882640628788828,279132820195604896084198937654917183158146880350
47,18016537851617370402746451663364210666625809711,324367614063653114061571020176543137055806137270
48,943560177726051278214841178076102377132510184983,266762150039901454569360501405554481796656614310
49,1044148970137143291897561009731817785572280550800,715383589118766893101109770468503645331566468745
50,921521831202342819040644720631013890375207941420,572793900110076901417200004623197760457272906084
51,794689906474721700393485110106704093501072395938,259102055908223549285818993366264820981098136351
52,985681574183357002862192302798471175902840286915,1396036839529798358173504839305627367201896291815
53,392167517375789769885408841173516434410917054132,28719908791475112037075394116752331776367496092
54,1233340369960425274595458996378991417425495389269,1074352873194076433872317543995498592224304547630
55,8220638608595422100768576698550173498874756880,1273104230328725848409036896022909477279803224341
56,98475366526639192782170466357701300362753436589,159090031798118589509198986421587284940872833236
57,795593659155725549665001309410968451977234702839,710852008399737178226123766608690838569118368081
58,919930741980460182710252731333820791561327374735,1236535098521471940728917772132326442426454920452
59,1443442916319484917216270142762519894470700256279,1021397270962722605336454242656463755125998801154
60,580777149034696371035438343881500621033213473793,322505704194227374623312411356146053266407821201
61,258998663038472454844927768614721551630096999458,460064158906553194996014135812092562860851440542
62,1089240395133827563968080941206068592424929587306,529982652995858008452579262967000977724193373885
63,952359220126138634450530624976777177959448099723,26484176202570329934456724576243326104894899303
64,1228239307421616880750681445505191880268392389998,54091700845744051207433113646361051878409049418
65,1033638643654356917927520140370939922833402590447,1269474076111821548090207700139550383814685699552
66,214966956744236909399818359074935120319290511781,317890426852099754776803862556506108374442936546
67,1035566916357048139849180222434916431826890145224,745353831857770320071765112667021731194735152290
68,895436402680666134927213348077773429276442101289,781434923914879480778976896515145917215573752629
69,1406562418072955515828993678073944701633210904580,293267816494281750535988908786999182618722665080
70,1330849250108793966538239636580969226454036169232,446850767007047622898150926886118811256916915767
71,228006766255077479743832211108329036605075477822,1438276731809442899327176371262440274872684925703
72,1272595929513244354072397626654944558754908520913,41914861708828318697523323227347623133429588266
73,1413432839903101491615916399889335617394234725449,1396744130364574666486451062440279219669753216355
74,731004852349724356165966739618032095462728186676,470607345824575964159545676348552338541445432784
75,103043133371304436879772219672779812625572789149,79550536682862220026235621152522257400827527347
76,140770760822968241313257445041989536067038533279,319897735785467803242410200126616273571041853789
77,898752840057176496145893966337842964193004836903,750699648053505001040977228554465600032548508316
78,459569801120495781945032235591648471279357055166,1012905928359578359670366897616555328711510261028
79,558061963057534722363439685065270728820449366609,1358646193148092231350472598320363253945348136733
80,695756697767493465412536526795196228466714292240,1269925876370026167084190130416493752949814227916
81,241507711444121443873123672790530045599881541056,1296098817430506676356710605578889087138712712959
82,566842610162180278601193619327378016925663428558,1278427991661370691903032936426184825719757967499
83,749559905954676903726731365064636305412835293491,1076161817847302991293683429314085443540178557092
84,1392385534745292860529600113190067133554430520831,94573619995881441205509651055480296527293162750
85,1205569033753993800181047564151698502336220461671,891115719290238272809030580056526006935882698290
86,1156389970892204675584695457218361935653902629127,1180511909906059017462799675350215400041577982928
87,897940518849671940313810662712566045405548431641,1443885621372719862510339576196388094951607576250
88,54817510934366922985871078775071398636285886183,497650872026239730431158315444039353783068571646
89,522302196808216576116708721849300753845448479152,878031089865990413102691431327517406098036153507
90,1438708208426397993792320137368436909645745607633,719248493852981847180730189033785248125356422723
91,1266306644616877719611054821951915132862124121,1113048999348999396178975929159650053628030520475
92,1348678680822883991467432181233342667551579645182,758663498505235041088753189023356479829710346160
93,231352855350176542191614466209717561102791934378,273100054184848877426008772592142865281326962630
94,1155684688793983954866381441815636841672498553892,1320085964405594975808966426224425722751989343660
95,41009672526559050413047359264081773577982044936,269632024361074640407656833769688177984992597581
96,908854928830706161262025497731810399179798095808,1069250315398953684020540171818923635302424367929
97,706980330758308690673340619593505973039717240118,158825037550698685589291641435073060014171541781
98,985785506133607963474023536587843704340097946621,1052805783823490527543395130342846307112197981011
99,1062823413457769105140124927581589171091247950032,186518163491541607668962215518226839604178566033
100,949589559966134171759819515587966910431198976504,350385881586319430919836989405567521271597506776
101,1058364199802610558661102340460640980430449635148,586448968175289928221062834483775691607464244283
102,1208127407437704449458053161656222207415339966909,753053566906613350570059147117022410132074999023
103,968822348223910865453416801147888193625488869406,59782171183947541829680030166275930764446307191
104,595366572542271294773251676834686175573321430893,1177304123008726677051942135905101200182068295563
105,734641270381390858368151508591724023912230894789,531643437447422246315668548672061679293325677213
106,1394915014066362457459391318640525343630781467759,738775832910817347921531031753434772933595960768
107,1458509255079084641458554989661846155016847719310,866279224884010613040423074794107607795020100629
108,91975450514870531704799928524860279077514248443,112856984604476659246344765675792228338456066594
109,957688024922363534154834511279491577127491737884,109931947144511094867702857275913756388882253253
110,1037465923877388547043205464509820099308668044703,214969681648767917151481066598630422030590881703
111,492618138040272956712594776432984370327188633693,158240857582794595548650688116994792665740526960
112,449617383359696674336236996392977371829457457741,264295798545632746973948958893141243850302755487
113,1029891917383230573880156619754015174360115764469,361577390538906911274408857948876643422330723264
114,953140709041597453434170891870571227892048980742,347548094582920110645703186574031063354086863410
115,913495127901031817659310001230047233272155225259,225459077989633457215545107283970778802884559273
116,1028100743142560550525510808876475873861736387249,503005706570963618362672299352971961021005943942
117,350913926518951754089329654924552850753857818854,371457574413474161137434167957567770920481231691
118,1205910096295854118578876110958830430556236529069,1011989523587636509548245198986874599760104772730
119,1065545594205732493875034301827298067422259237419,998171797524048208159853613690369020928455851666
120,1083543058506992890772234239303328884787460767129,566937469358475126012761148627860783224032210600
121,204731185728012003361217128976871885026736492067,48939234798144790911237238308138934936877958393
122,1407442268996821753374513860113663898936700931929,1368463560161529990776403675415667290847739344145
123,900390000606661620937913168261324962122236805334,845080368842798618498065231652671913251817969128
124,1267733445555585245480919648886725247719470038387,253202348692845999158993792165199075409550633658
125,1109787890890299592766472312805158748226943926146,462573280662740283438262908176823598736912386942
126,1126075248994607730135871390472773326955200390986,1240316000321870091524338806262895314695887547743
127,1354662195586646577664636204188407934473718983995,1025642917168375347274458911869618107597406864933
128,821042475719930566833838969071630894033431869603,1374327728582030899675259258248922687557022479915
129,887099581145683808829062873421794242901879806266,1390587942771929421822962575689133000923247135513
130,1396191556224748801977906672634023994081259122269,1240068699590859883495793239163809007470719203859
131,1418082925589973967639733111840152110071736580522,1043274770156138621814965002058609299272061672737
132,704346898990971232201331699114362702069437492601,1112766011769269077656329643279974894491038853039
133,644608499808565816982545833163149373483115284559,469904398984333880067035556936304606533337984917
134,1393867172640848814256874506555446061514585687693,1195769611167704599299351066774550150481484620347
135,988783149798285181920537962447242719769299041974,1027844961974459446937053208180786857832096120767
136,1297378807250440491764107021413192618147677091805,16628016671250676667603898101949273628827264713
137,122632740745117443461495732724932918615258078126,103867382481110761735076910016674508695871976910
138,1430921480454554387927464340978413064402743549418,245610067988272543801015433003792671525985590713
139,660245626808920498133100991271477466795078194241,1252414977251360940626966656534026470219052258557
140,942610217277640792432962425893850441767102522733,1294452171086186919087989181402926747512997038802
141,974033624165993480709387800844522305759713152722,944089341620443700531446865051490049407056243154
142,126146610600956170786355484025530774150292454597,208081199958598131782085294659964321730505792061
143,992772687570020891787137004766861818508379836862,1014654281915734097628127735183714396096597158957
144,1295293474733821729662828353629881180779333354424,3547846601279741378598165373546899891138008302
145,1026190722323186518587601425984723043784440651630,781726374596127215101008351102776512095451311168
146,743110311983798878440395034087374537208620855903,1214655878831740942602058006546569705634288393264
147,405305694952598733356594603159358563427047622456,1399732095087297150716470250756540192941006633117
148,1153867887099437274100422500193951145151853341464,19938029784457808347282357854643440238263719048
149,1011448840212388485257069796800934006663159003476,661460644518027905101181650731843583164342688008
150,866610772590497372512322976333280533830225603953,327342895838411497505093830593719189681781599630
151,326777826440850172441491474228013990351338933612,313671886837069707719330533497198446776310437574
152,443673042417687696884851238366735983184311171843,699086720803158613796563572964924541517076197240
153,759522930235106935524150860697581795243883496407,474652573922498567707562033553361061739960910359
154,276061975107570333690094565090589644086854459298,45962663338426360341404418279421295314030294824
155,242151632348809779811678834164200276337845305212,1274122814653037709308541478286679404061134745840
156,114690234379740872335483758668547538476906920526,351064198461531556440823517463654489360907495212
157,1329746270184737991239911090237422455342186356099,899650634012822000755396998797514237138994267880
158,694491652831820155655703492449847825889742898024,261687032241201405887826161230577906182623382437
159,30373064476648602939673554063188673197577166284,609614569843261748454277821391601467658407718870
160,472364579893899983582315202583715078252335814825,323653308717508356441578425571285040253929583410
161,1239430556526475370147068123857068372117872390642,575777724841459517348070792706428908004085469476
162,479147941119616365778906538201622929928828661940,1252384907024618702484341696427860099963275429810
163,911622346214868536023032117188650872622517751188,395480718438609794358484649377250615958334323595
164,932079229439949522784842867232176243689008179016,689170178879854017741261021636822396014474775155
165,1416022179053669607792284503164693259017350497322,1433859778776705998096326650793936309048859578616
166,138586976957841708938953622649324746785783677240,1124491739502873769883835046518393952582403959952
167,318416666070390342795713506903955611999204853443,580949285348675968715867989028736667731929195610
168,947495159936892189816730645066285880454513105970,882765514778457602750433713071448915814167868414
169,1174166752487276330192021150905445742391816825886,1234399432110515976215807004076694866593584063000
170,283223966245253144233352478951381318097898935678,913443051478613009272180740155705065078189478386
171,566409997130776701572977701556379954943500126926,1396953044737651848376496339498691376924529270304
172,515053553672347541141042781290231983450110252063,735782978463317233309701028932301051132717245197
173,1175297103469600690000838014046694950147714463306,245842674511561067188288972040409808301187306107
174,123639715738284777698144620392125312605019551416,1280973781023959201012617641832894077669289773577
175,1340983685117219693871757438996391970347596467166,633113500569530870121392935907477422154579130434
176,1372763207963636390503741675089811252734391793103,1173224737898692822556633953193609750897222277799
177,298537143706783495648886235789374389671175930541,64308718780681686222967703573247791042887256578
178,464151367016738654679584354045815473997297232209,354773210729506567998854009467264046748353038767
179,867011204775739864444439445781014004067632107736,295298691001476131025250841776168599315771708436
180,1029107137747381463341238605109726774002065509188,1395830884387646212098343712689282840864425488180
181,164613669240902540513888437753087632754883404616,763867342107578486606244017762215750225007113264
182,461509101076255905459066622834186784366811523875,436867793559154398940466135011506560856258732708
183,747908596568557732655641655142269805775977082249,1052827187933689000511994194908511394554899974739
184,178455989275019510285905947732664270417116695595,1461289731544605413925712058656137785033785070556
185,434635288489502564281209665677029352169123861677,1278437374007913481637332089890066727112524722211
186,862147318017073869890646527782034922613534780213,1086046277253257963986304796453481450144895006375
187,1091418217466574220613222498201387778486044010527,1393728100569421101129762666024672572439624979748
188,242565716060649345646446806636129388464629733854,356890090694620082627572112777535929121764308246
189,723094745292330121956581382888706187234661833588,771448676321951180300059643347529833329375388767
190,959970793919445524139393553671509607399478721601,1446917039912256122508357780171935141521866931463
191,172504305469308127657096972776679288241773590559,1023847984978211222186942968559697296748286787110
192,1455823939625458893484025089745087835321347132846,35793632706859176777796140067180172889576082633
193,576247046162525594696769439391075853304495636444,134523650483963572575029145281227602487518285564
194,1345067432609012455485372774092887058403590892879,296934319915716684599257409663754711691538875900
195,155607353611237283506625588662369990139691708190,1374527371280439052580198402703501224460774534252
196,456511119268045926968624895171347047997198111266,934851293115662648219097917026185196891065992112
197,624406047186442189642859780729225356804909493893,783600649680931270985704785563398712346372954759
198,130643672295523986361140867508068939520164555384,508952443707250801561749854036195781144495083854
199,522980165040905417299899357498291754119554183937,1432365314437391964645357099782569567366366985996
200,723943120488165878068706013706411053384349317137,428194544583394321733263016643241863923787882104
201,896638514966061158539969008496641088341682221004,159961234859769688062021679415155684515024127036
202,927375369468013118880498692383747319416643741731,259244642930559901963100598388512705702485387304
